m	n	result	time
1000000	94000	false	1600
1000000	94000	false	1200
1000000	94000	false	1200
1000000	94000	false	1200
1000000	94000	false	1300
1000000	94000	false	1500
1000000	94000	false	1500
1000000	94000	false	1200
1000000	94000	false	1600
1000000	95000	false	6600
1000000	95000	false	1200
1000000	95000	false	1000
1000000	95000	false	1300
1000000	95000	false	1200
1000000	95000	false	1100
1000000	95000	false	1300
1000000	95000	false	1200
1000000	95000	false	1300
1000000	95000	false	1100
1000000	96000	false	7000
1000000	96000	false	1400
1000000	96000	false	1500
1000000	96000	false	1400
1000000	96000	false	1400
1000000	96000	false	1400
1000000	96000	false	1100
1000000	96000	false	1200
1000000	96000	false	1400
1000000	96000	false	1500
1000000	97000	false	6900
1000000	97000	false	1400
1000000	97000	false	1400
1000000	97000	false	1300
1000000	97000	false	1300
1000000	97000	false	1400
1000000	97000	false	1200
1000000	97000	false	1300
1000000	97000	false	1100
1000000	97000	false	1200
1000000	98000	false	35000
1000000	98000	false	5800
1000000	98000	false	1000
1000000	98000	false	800
1000000	98000	false	1800
1000000	98000	false	900
1000000	98000	false	900
1000000	98000	false	1000
1000000	98000	false	800
1000000	98000	false	800
1000000	99000	true	10400
1000000	99000	true	2600
1000000	99000	true	900
1000000	99000	true	800
1000000	99000	true	800
1000000	99000	true	800
1000000	99000	true	800
1000000	99000	true	900
1000000	99000	true	1100
1000000	99000	true	800
1000000	100000	false	6900
1000000	100000	false	700
1000000	100000	false	700
1000000	100000	false	800
1000000	100000	false	600
1000000	100000	false	700
1000000	100000	false	700
1000000	100000	false	700
1000000	100000	false	700
1000000	100000	false	700
1000000	101000	false	7400
1000000	101000	false	900
1000000	101000	false	800
1000000	101000	false	800
1000000	101000	false	700
1000000	101000	false	700
1000000	101000	false	700
1000000	101000	false	700
1000000	101000	false	700
1000000	101000	false	800
1000000	102000	false	8000
1000000	102000	false	1100
1000000	102000	false	3400
1000000	102000	false	800
1000000	102000	false	800
1000000	102000	false	800
